Date,Municipality,ZipCode,FuelClass,VehicleUse,Count,DailyVMT
2020-01-01,BELCHERTOWN,NULL,Fossil Fuel,Commercial,124,3412.099328
2020-01-01,BELCHERTOWN,NULL,Hybrid,Passenger,4,99.096688
2020-01-01,BELCHERTOWN,NULL,Zero-Emission,Passenger,1,24.546792
2020-01-01,BELCHERTOWN,01007,Fossil Fuel,Municipal,98,1430.012027
2020-01-01,BELCHERTOWN,01007,Fossil Fuel,Commercial,580,18955.013584
2020-01-01,BELCHERTOWN,01007,Fossil Fuel,Passenger,12585,300393.174010
2020-01-01,BELCHERTOWN,01007,Hybrid,Passenger,290,7184.509880
2020-01-01,BELCHERTOWN,01007,Zero-Emission,Municipal,1,5.597431
2020-01-01,BELCHERTOWN,01007,Zero-Emission,Passenger,61,1493.195762
2020-01-01,BELLINGHAM,NULL,Fossil Fuel,State,1,26.503328
2020-01-01,BELLINGHAM,NULL,Fossil Fuel,Commercial,309,12896.575470
2020-01-01,BELLINGHAM,NULL,Fossil Fuel,Passenger,168,4162.837345
2020-01-01,BELLINGHAM,NULL,Hybrid,Passenger,2,51.392404
2020-01-01,BELLINGHAM,NULL,Hybrid,Commercial,4,211.760244
2020-01-01,BELLINGHAM,NULL,Zero-Emission,Commercial,1,26.187350
2020-01-01,BELLINGHAM,NULL,Zero-Emission,Passenger,1,24.195825
2020-01-01,BELLINGHAM,02019,Fossil Fuel,Municipal,111,1869.453377
2020-01-01,BELLINGHAM,02019,Fossil Fuel,Commercial,1043,43615.053061
2020-01-01,BELLINGHAM,02019,Fossil Fuel,Passenger,13795,334897.221056
2020-01-01,BELLINGHAM,02019,Hybrid,Passenger,192,4933.670784
2020-01-01,BELLINGHAM,02019,Zero-Emission,Passenger,34,827.460661
2020-01-01,BELMONT,NULL,Fossil Fuel,State,11,473.417285
2020-01-01,BELMONT,NULL,Fossil Fuel,Passenger,278,6653.148864
2020-01-01,BELMONT,NULL,Fossil Fuel,Commercial,161,5693.399053
2020-01-01,BELMONT,NULL,Hybrid,Passenger,11,272.219937
2020-01-01,BELMONT,NULL,Zero-Emission,Passenger,2,44.430398
2020-01-01,BELMONT,02478,Fossil Fuel,Municipal,154,2321.668461
2020-01-01,BELMONT,02478,Fossil Fuel,Passenger,15325,364122.960394
2020-01-01,BELMONT,02478,Fossil Fuel,Commercial,508,20145.197177
2020-01-01,BELMONT,02478,Hybrid,Commercial,8,437.402432
2020-01-01,BELMONT,02478,Hybrid,Passenger,837,20713.462479
2020-01-01,BELMONT,02478,Zero-Emission,Municipal,1,7.203898
2020-01-01,BELMONT,02478,Zero-Emission,Passenger,326,7262.379602
2020-01-01,BELMONT,02479,Fossil Fuel,Commercial,19,742.324646
2020-01-01,BERKLEY,NULL,Fossil Fuel,Passenger,73,2031.645848
2020-01-01,BERKLEY,NULL,Fossil Fuel,Commercial,67,2713.333995
2020-01-01,BERKLEY,NULL,Hybrid,Passenger,1,32.792880
2020-01-01,BERKLEY,NULL,Zero-Emission,Passenger,3,91.265574
2020-01-01,BERKLEY,02779,Fossil Fuel,Passenger,6031,160329.586640
2020-01-01,BERKLEY,02779,Fossil Fuel,Municipal,61,946.741115
2020-01-01,BERKLEY,02779,Fossil Fuel,Commercial,247,10963.294031
2020-01-01,BERKLEY,02779,Hybrid,Passenger,64,2098.744320
2020-01-01,BERLIN,NULL,Fossil Fuel,Commercial,42,1805.022528
2020-01-01,BERLIN,NULL,Fossil Fuel,Passenger,27,760.100277
2020-01-01,BERLIN,NULL,Hybrid,Passenger,2,63.835058
2020-01-01,BERLIN,NULL,Zero-Emission,Passenger,2,55.952017
2020-01-01,BERLIN,01503,Fossil Fuel,Municipal,37,557.324877
2020-01-01,BERLIN,01503,Fossil Fuel,Commercial,251,11346.590090
2020-01-01,BERLIN,01503,Fossil Fuel,Passenger,2748,74949.300327
2020-01-01,BERLIN,01503,Hybrid,Passenger,78,2489.567262
2020-01-01,BERLIN,01503,Zero-Emission,Passenger,36,1053.945424
2020-01-01,BERNARDSTON,NULL,Fossil Fuel,Passenger,13,344.470178
2020-01-01,BERNARDSTON,NULL,Fossil Fuel,Commercial,7,358.553475
2020-01-01,BERNARDSTON,01332,Fossil Fuel,Municipal,2,26.123555
2020-01-01,BERNARDSTON,01337,Fossil Fuel,Municipal,18,243.885292
2020-01-01,BERNARDSTON,01337,Fossil Fuel,Passenger,1887,48516.491630
2020-01-01,BERNARDSTON,01337,Fossil Fuel,Commercial,118,4928.365958
2020-01-01,BERNARDSTON,01337,Hybrid,Passenger,32,933.569568
2020-01-01,BERNARDSTON,01337,Zero-Emission,Passenger,6,157.586872
2020-01-01,BEVERLY,NULL,Fossil Fuel,Passenger,427,11005.571772
2020-01-01,BEVERLY,NULL,Fossil Fuel,Commercial,359,13848.916083
2020-01-01,BEVERLY,NULL,Fossil Fuel,Municipal,3,49.222113
2020-01-01,BEVERLY,NULL,Fossil Fuel,State,3,69.934749
2020-01-01,BEVERLY,NULL,Hybrid,Commercial,3,157.654314
2020-01-01,BEVERLY,NULL,Hybrid,Passenger,7,199.191804
2020-01-01,BEVERLY,NULL,Hybrid,State,1,15.217000
2020-01-01,BEVERLY,NULL,Zero-Emission,Passenger,5,129.575487
2020-01-01,BEVERLY,01915,Fossil Fuel,Commercial,1154,43071.591601
2020-01-01,BEVERLY,01915,Fossil Fuel,Passenger,27249,694247.560292
2020-01-01,BEVERLY,01915,Fossil Fuel,Municipal,268,4014.762806
2020-01-01,BEVERLY,01915,Hybrid,Municipal,1,37.631336
2020-01-01,BEVERLY,01915,Hybrid,Passenger,493,14028.794196
2020-01-01,BEVERLY,01915,Zero-Emission,Passenger,139,3645.359840
2020-01-01,BEVERLY,01915,Zero-Emission,Municipal,2,24.205460
2020-01-01,BEVERLY,01915,Zero-Emission,Commercial,5,209.729450
2020-01-01,BEVERLY,01965,Fossil Fuel,Passenger,316,8127.847222
2020-01-01,BEVERLY,01965,Fossil Fuel,Commercial,9,317.986837
2020-01-01,BEVERLY,01965,Hybrid,Passenger,10,284.559720
2020-01-01,BEVERLY,01965,Zero-Emission,Passenger,5,131.835241
2020-01-01,BILLERICA,NULL,Fossil Fuel,State,1,38.788431
2020-01-01,BILLERICA,NULL,Fossil Fuel,Municipal,90,1353.508159
2020-01-01,BILLERICA,NULL,Fossil Fuel,Commercial,607,24203.580920
2020-01-01,BILLERICA,NULL,Fossil Fuel,Passenger,393,9433.558002
2020-01-01,BILLERICA,NULL,Hybrid,Passenger,11,272.219937
2020-01-01,BILLERICA,NULL,Hybrid,Commercial,12,656.103648
2020-01-01,BILLERICA,NULL,Hybrid,Municipal,2,47.792994
2020-01-01,BILLERICA,NULL,Zero-Emission,Commercial,2,72.269562
2020-01-01,BILLERICA,NULL,Zero-Emission,Passenger,1,22.361755
2020-01-01,BILLERICA,01821,Fossil Fuel,Municipal,234,3483.591364
2020-01-01,BILLERICA,01821,Fossil Fuel,Passenger,24750,580312.522148
2020-01-01,BILLERICA,01821,Fossil Fuel,Commercial,1530,61244.698172
2020-01-01,BILLERICA,01821,Hybrid,Passenger,361,8933.763387
2020-01-01,BILLERICA,01821,Zero-Emission,Passenger,92,2049.660548
2020-01-01,BILLERICA,01822,Fossil Fuel,Commercial,5,198.508321
2020-01-01,BILLERICA,01822,Fossil Fuel,Passenger,75,1732.871156
2020-01-01,BILLERICA,01862,Fossil Fuel,Commercial,1438,58772.090675
2020-01-01,BILLERICA,01862,Fossil Fuel,Passenger,7723,180534.992877
2020-01-01,BILLERICA,01862,Fossil Fuel,Municipal,34,495.087688
2020-01-01,BILLERICA,01862,Hybrid,Passenger,135,3340.881045
2020-01-01,BILLERICA,01862,Zero-Emission,Passenger,33,735.446463
2020-01-01,BILLERICA,01865,Fossil Fuel,Passenger,65,1494.389481
2020-01-01,BILLERICA,01865,Fossil Fuel,Commercial,37,1459.622818
2020-01-01,BILLERICA,01866,Fossil Fuel,Passenger,23,549.483731
2020-01-01,BILLERICA,01866,Fossil Fuel,Commercial,6,230.205336
2020-01-01,BILLERICA,01886,Fossil Fuel,Commercial,18,770.662500
2020-01-01,BILLERICA,01887,Fossil Fuel,Commercial,6,250.216959
2020-01-01,BILLERICA,19406,Fossil Fuel,Commercial,9,345.308004
2020-01-01,BLACKSTONE,NULL,Fossil Fuel,Passenger,59,1654.314005
2020-01-01,BLACKSTONE,NULL,Fossil Fuel,Commercial,176,7741.766350
2020-01-01,BLACKSTONE,NULL,Fossil Fuel,State,1,25.649251
2020-01-01,BLACKSTONE,01504,Fossil Fuel,Passenger,7765,211149.205762
2020-01-01,BLACKSTONE,01504,Fossil Fuel,Commercial,345,14812.153262
2020-01-01,BLACKSTONE,01504,Fossil Fuel,Municipal,107,1591.360218
2020-01-01,BLACKSTONE,01504,Hybrid,Passenger,73,2329.979617
2020-01-01,BLACKSTONE,01504,Zero-Emission,Passenger,12,352.453161
2020-01-01,BLANDFORD,NULL,Fossil Fuel,Passenger,12,300.655848
2020-01-01,BLANDFORD,NULL,Fossil Fuel,Commercial,8,304.892552
2020-01-01,BLANDFORD,01008,Fossil Fuel,Passenger,1110,26849.325202
2020-01-01,BLANDFORD,01008,Fossil Fuel,Municipal,39,549.621535
2020-01-01,BLANDFORD,01008,Fossil Fuel,Commercial,49,2367.748605
2020-01-01,BLANDFORD,01008,Hybrid,Passenger,15,451.309965
2020-01-01,BLANDFORD,01008,Zero-Emission,Passenger,7,189.421379
2020-01-01,BOLTON,NULL,Fossil Fuel,Commercial,24,961.006512
2020-01-01,BOLTON,NULL,Fossil Fuel,Passenger,77,2185.346447
2020-01-01,BOLTON,NULL,Hybrid,Commercial,2,164.910128
2020-01-01,BOLTON,NULL,Hybrid,Passenger,5,159.587645
2020-01-01,BOLTON,NULL,Zero-Emission,Passenger,2,58.587009
2020-01-01,BOLTON,01740,Fossil Fuel,Commercial,207,9164.839290
2020-01-01,BOLTON,01740,Fossil Fuel,Municipal,53,824.564113
2020-01-01,BOLTON,01740,Fossil Fuel,Passenger,4379,119807.170961
2020-01-01,BOLTON,01740,Hybrid,Passenger,166,5298.309814
2020-01-01,BOLTON,01740,Zero-Emission,Passenger,61,1786.127852
2020-01-01,BOSTON,NULL,Fossil Fuel,Passenger,7788,190803.339258
2020-01-01,BOSTON,NULL,Fossil Fuel,Municipal,36,446.829455
2020-01-01,BOSTON,NULL,Fossil Fuel,State,685,12643.865911
2020-01-01,BOSTON,NULL,Fossil Fuel,Commercial,3387,124042.663477
2020-01-01,BOSTON,NULL,Hybrid,State,19,374.596134
2020-01-01,BOSTON,NULL,Hybrid,Municipal,1,15.827259
2020-01-01,BOSTON,NULL,Hybrid,Commercial,60,2977.039826
2020-01-01,BOSTON,NULL,Hybrid,Passenger,145,3889.496820
2020-01-01,BOSTON,NULL,Zero-Emission,Passenger,53,1299.742079
2020-01-01,BOSTON,NULL,Zero-Emission,State,20,175.935080
2020-01-01,BOSTON,NULL,Zero-Emission,Commercial,21,296.729862
2020-01-01,BOSTON,02100,Fossil Fuel,Municipal,3,39.551936
2020-01-01,BOSTON,02108,Fossil Fuel,Municipal,217,3150.972581
2020-01-01,BOSTON,02108,Fossil Fuel,Passenger,1900,46161.786061
2020-01-01,BOSTON,02108,Fossil Fuel,Commercial,93,3249.204538
2020-01-01,BOSTON,02108,Fossil Fuel,State,3185,67320.268148
2020-01-01,BOSTON,02108,Hybrid,State,146,2878.475556
2020-01-01,BOSTON,02108,Hybrid,Passenger,85,2280.049860
2020-01-01,BOSTON,02108,Hybrid,Municipal,2,31.654518
2020-01-01,BOSTON,02108,Zero-Emission,Municipal,1,2.880266
2020-01-01,BOSTON,02108,Zero-Emission,Passenger,32,759.584076
2020-01-01,BOSTON,02108,Zero-Emission,State,17,122.803456
2020-01-01,BOSTON,02109,Fossil Fuel,Commercial,106,4007.466235
2020-01-01,BOSTON,02109,Fossil Fuel,Municipal,5,85.418487
2020-01-01,BOSTON,02109,Fossil Fuel,Passenger,1556,37791.489078
2020-01-01,BOSTON,02109,Hybrid,Passenger,38,1019.316408
2020-01-01,BOSTON,02109,Zero-Emission,Passenger,12,285.693216
2020-01-01,BOSTON,02110,Fossil Fuel,Municipal,2,48.357334
2020-01-01,BOSTON,02110,Fossil Fuel,Commercial,198,6311.827046
2020-01-01,BOSTON,02110,Fossil Fuel,Passenger,1032,25205.011125
2020-01-01,BOSTON,02110,Fossil Fuel,State,34,729.137342
2020-01-01,BOSTON,02110,Hybrid,State,5,98.577930
2020-01-01,BOSTON,02110,Hybrid,Passenger,36,965.668176
2020-01-01,BOSTON,02110,Zero-Emission,Passenger,22,522.638646
2020-01-01,BOSTON,02110,Zero-Emission,State,2,12.037516
2020-01-01,BOSTON,02111,Fossil Fuel,Commercial,164,5770.553867
2020-01-01,BOSTON,02111,Fossil Fuel,Passenger,1999,48477.020920
2020-01-01,BOSTON,02111,Fossil Fuel,Municipal,94,1300.346980
2020-01-01,BOSTON,02111,Hybrid,Passenger,78,2092.281048
2020-01-01,BOSTON,02111,Hybrid,Municipal,29,458.990511
2020-01-01,BOSTON,02111,Hybrid,State,2,39.431172
2020-01-01,BOSTON,02111,Zero-Emission,Passenger,48,1138.243864
2020-01-01,BOSTON,02112,Fossil Fuel,Passenger,10,244.225300
2020-01-01,BOSTON,02112,Fossil Fuel,Commercial,11,375.841279
2020-01-01,BOSTON,02113,Fossil Fuel,Commercial,41,1420.737579
2020-01-01,BOSTON,02113,Fossil Fuel,Passenger,2057,49764.534491
2020-01-01,BOSTON,02113,Hybrid,Passenger,41,1099.788756
2020-01-01,BOSTON,02113,Zero-Emission,Passenger,9,220.497287
2020-01-01,BOSTON,02114,Fossil Fuel,Municipal,23,340.924794
2020-01-01,BOSTON,02114,Fossil Fuel,Passenger,3739,90890.548486
2020-01-01,BOSTON,02114,Fossil Fuel,Commercial,205,7682.372193
2020-01-01,BOSTON,02114,Hybrid,Passenger,122,3272.542152
2020-01-01,BOSTON,02114,Zero-Emission,Passenger,45,1095.692935
2020-01-01,BOSTON,02115,Fossil Fuel,State,9,196.085241
2020-01-01,BOSTON,02115,Fossil Fuel,Passenger,4346,105273.263700
2020-01-01,BOSTON,02115,Fossil Fuel,Commercial,310,10615.044358
2020-01-01,BOSTON,02115,Hybrid,Passenger,126,3379.838616
2020-01-01,BOSTON,02115,Zero-Emission,Passenger,50,1149.432112
2020-01-01,BOSTON,02116,Fossil Fuel,Municipal,31,355.918737
2020-01-01,BOSTON,02116,Fossil Fuel,Commercial,410,13608.732460
2020-01-01,BOSTON,02116,Fossil Fuel,Passenger,8009,194832.840164
2020-01-01,BOSTON,02116,Fossil Fuel,State,2724,83356.280550
2020-01-01,BOSTON,02116,Hybrid,State,558,37550.904233
2020-01-01,BOSTON,02116,Hybrid,Passenger,272,7296.159552
2020-01-01,BOSTON,02116,Hybrid,Commercial,57,2873.618805
2020-01-01,BOSTON,02116,Zero-Emission,Passenger,142,3372.113537
2020-01-01,BOSTON,02116,Zero-Emission,State,4,115.378584
2020-01-01,BOSTON,02117,Fossil Fuel,Commercial,67,2321.103164
2020-01-01,BOSTON,02117,Fossil Fuel,Passenger,19,464.028070
2020-01-01,BOSTON,02117,Fossil Fuel,Municipal,7,107.169685
2020-01-01,BOSTON,02117,Hybrid,Municipal,6,94.963554
2020-01-01,BOSTON,02118,Fossil Fuel,State,35,784.247678
2020-01-01,BOSTON,02118,Fossil Fuel,Municipal,1978,28556.729972
2020-01-01,BOSTON,02118,Fossil Fuel,Commercial,1359,37069.590317
2020-01-01,BOSTON,02118,Fossil Fuel,Passenger,9978,242869.601030
2020-01-01,BOSTON,02118,Hybrid,Passenger,492,13197.465072
2020-01-01,BOSTON,02118,Hybrid,Municipal,114,1804.307526
2020-01-01,BOSTON,02118,Hybrid,Commercial,28,1411.602220
2020-01-01,BOSTON,02118,Zero-Emission,Municipal,46,271.948238
2020-01-01,BOSTON,02118,Zero-Emission,Passenger,78,1883.047654
2020-01-01,BOSTON,02119,Fossil Fuel,Commercial,370,13281.119974
2020-01-01,BOSTON,02119,Fossil Fuel,Municipal,220,2970.700424
2020-01-01,BOSTON,02119,Fossil Fuel,Passenger,8723,212650.019039
2020-01-01,BOSTON,02119,Hybrid,Municipal,4,63.309036
2020-01-01,BOSTON,02119,Hybrid,Commercial,28,1411.602220
2020-01-01,BOSTON,02119,Hybrid,Passenger,206,5525.767896
2020-01-01,BOSTON,02119,Zero-Emission,Passenger,25,603.686075
2020-01-01,BOSTON,02120,Fossil Fuel,Commercial,71,2410.406173
2020-01-01,BOSTON,02120,Fossil Fuel,Passenger,2832,69002.147451
2020-01-01,BOSTON,02120,Fossil Fuel,Municipal,2,24.241981
2020-01-01,BOSTON,02120,Fossil Fuel,State,4,87.148996
2020-01-01,BOSTON,02120,Hybrid,Passenger,78,2092.281048
2020-01-01,BOSTON,02120,Zero-Emission,Passenger,7,171.749501
2020-01-01,BOSTON,02121,Fossil Fuel,Passenger,8667,211601.982438
2020-01-01,BOSTON,02121,Fossil Fuel,Commercial,183,6423.260086
2020-01-01,BOSTON,02121,Hybrid,Commercial,15,756.215475
2020-01-01,BOSTON,02121,Hybrid,Passenger,123,3299.366268
2020-01-01,BOSTON,02122,Fossil Fuel,Passenger,9627,234492.750186
2020-01-01,BOSTON,02122,Fossil Fuel,Commercial,525,18566.690848
2020-01-01,BOSTON,02122,Hybrid,Passenger,183,4908.813228
2020-01-01,BOSTON,02122,Hybrid,Commercial,36,1814.917140
2020-01-01,BOSTON,02122,Zero-Emission,Passenger,21,515.248503
2020-01-01,BOSTON,02123,Fossil Fuel,Passenger,5,122.112650
2020-01-01,BOSTON,02123,Fossil Fuel,Commercial,7,239.171723
2020-01-01,BOSTON,02124,Fossil Fuel,Passenger,19602,477727.421926
2020-01-01,BOSTON,02124,Fossil Fuel,Commercial,353,12514.154070
2020-01-01,BOSTON,02124,Fossil Fuel,Municipal,1,15.309955
2020-01-01,BOSTON,02124,Hybrid,Passenger,332,8905.606512
2020-01-01,BOSTON,02124,Hybrid,Commercial,52,2621.546980
2020-01-01,BOSTON,02124,Zero-Emission,Passenger,44,1088.302792
2020-01-01,BOSTON,02125,Fossil Fuel,Commercial,358,12686.884152
2020-01-01,BOSTON,02125,Fossil Fuel,State,41,871.356250
2020-01-01,BOSTON,02125,Fossil Fuel,Municipal,10,146.721621
2020-01-01,BOSTON,02125,Fossil Fuel,Passenger,12365,301380.786572
2020-01-01,BOSTON,02125,Hybrid,Commercial,15,756.215475
2020-01-01,BOSTON,02125,Hybrid,Passenger,249,6679.204884
2020-01-01,BOSTON,02125,Zero-Emission,Passenger,48,1165.417864
2020-01-01,BOSTON,02126,Fossil Fuel,Commercial,150,5252.705033
2020-01-01,BOSTON,02126,Fossil Fuel,Passenger,9488,231377.307377
2020-01-01,BOSTON,02126,Hybrid,Commercial,16,806.629840
2020-01-01,BOSTON,02126,Hybrid,Passenger,102,2736.059832
2020-01-01,BOSTON,02126,Zero-Emission,Passenger,11,271.509573
2020-01-01,BOSTON,02127,Fossil Fuel,Commercial,880,29285.364217
2020-01-01,BOSTON,02127,Fossil Fuel,Passenger,19110,465569.122528
2020-01-01,BOSTON,02127,Hybrid,Passenger,370,9924.922920
2020-01-01,BOSTON,02127,Hybrid,Commercial,76,3802.223414
2020-01-01,BOSTON,02127,Zero-Emission,Passenger,81,1968.624083
2020-01-01,BOSTON,02128,Fossil Fuel,Passenger,30391,741456.456802
2020-01-01,BOSTON,02128,Fossil Fuel,State,101,2067.010383
2020-01-01,BOSTON,02128,Fossil Fuel,Municipal,544,8190.886904
2020-01-01,BOSTON,02128,Fossil Fuel,Commercial,762,27247.333461
2020-01-01,BOSTON,02128,Hybrid,Municipal,4,63.309036
2020-01-01,BOSTON,02128,Hybrid,Commercial,47,2369.475155
2020-01-01,BOSTON,02128,Hybrid,Passenger,769,20627.745204
2020-01-01,BOSTON,02128,Zero-Emission,Passenger,39,960.772077
2020-01-01,BOSTON,02128,Zero-Emission,Municipal,17,158.537095
2020-01-01,BOSTON,02129,Fossil Fuel,State,243,4774.085062
2020-01-01,BOSTON,02129,Fossil Fuel,Passenger,9253,225140.426149
2020-01-01,BOSTON,02129,Fossil Fuel,Commercial,285,10435.394071
2020-01-01,BOSTON,02129,Fossil Fuel,Municipal,7,107.169685
2020-01-01,BOSTON,02129,Hybrid,State,7,138.009102
2020-01-01,BOSTON,02129,Hybrid,Commercial,18,907.458570
2020-01-01,BOSTON,02129,Hybrid,Passenger,242,6491.436072
2020-01-01,BOSTON,02129,Zero-Emission,State,5,35.649782
2020-01-01,BOSTON,02129,Zero-Emission,Passenger,43,1049.209649
2020-01-01,BOSTON,02130,Fossil Fuel,Commercial,404,14160.717499
2020-01-01,BOSTON,02130,Fossil Fuel,Municipal,6,72.725943
2020-01-01,BOSTON,02130,Fossil Fuel,Passenger,15005,364042.288295
2020-01-01,BOSTON,02130,Hybrid,Commercial,11,554.558015
2020-01-01,BOSTON,02130,Hybrid,Passenger,997,26743.643652
2020-01-01,BOSTON,02130,Zero-Emission,Passenger,220,5344.140460
2020-01-01,BOSTON,02131,Fossil Fuel,Commercial,421,15155.791048
2020-01-01,BOSTON,02131,Fossil Fuel,Passenger,15788,383860.425944
2020-01-01,BOSTON,02131,Hybrid,Passenger,562,15075.153192
2020-01-01,BOSTON,02131,Hybrid,Commercial,28,1411.602220
2020-01-01,BOSTON,02131,Zero-Emission,Passenger,88,2147.167084
2020-01-01,BOSTON,02132,Fossil Fuel,Passenger,16668,404797.125648
2020-01-01,BOSTON,02132,Fossil Fuel,Commercial,1341,49356.034566
2020-01-01,BOSTON,02132,Hybrid,Commercial,17,857.044205
2020-01-01,BOSTON,02132,Hybrid,Passenger,443,11883.083388
2020-01-01,BOSTON,02132,Zero-Emission,Passenger,119,2888.038517
2020-01-01,BOSTON,02133,Fossil Fuel,State,1,21.787249
2020-01-01,BOSTON,02134,Fossil Fuel,Commercial,449,15910.097791
2020-01-01,BOSTON,02134,Fossil Fuel,Passenger,6591,160523.355694
2020-01-01,BOSTON,02134,Hybrid,Passenger,249,6679.204884
2020-01-01,BOSTON,02134,Hybrid,Commercial,46,2319.060790
2020-01-01,BOSTON,02134,Zero-Emission,Passenger,30,726.687790
2020-01-01,BOSTON,02135,Fossil Fuel,Commercial,604,21328.908141
2020-01-01,BOSTON,02135,Fossil Fuel,Passenger,17890,435357.008296
2020-01-01,BOSTON,02135,Hybrid,Commercial,65,3276.933725
2020-01-01,BOSTON,02135,Hybrid,Passenger,686,18401.343576
2020-01-01,BOSTON,02135,Zero-Emission,Passenger,78,1910.221654
2020-01-01,BOSTON,02136,Fossil Fuel,Commercial,717,27505.144459
2020-01-01,BOSTON,02136,Fossil Fuel,Passenger,18295,445210.183588
2020-01-01,BOSTON,02136,Hybrid,Passenger,273,7322.983668
2020-01-01,BOSTON,02136,Hybrid,Commercial,58,2924.033170
2020-01-01,BOSTON,02136,Zero-Emission,Passenger,41,989.139363
2020-01-01,BOSTON,02137,Fossil Fuel,Commercial,36,1418.834989
2020-01-01,BOSTON,02137,Fossil Fuel,Passenger,36,809.081028
2020-01-01,BOSTON,02137,Hybrid,Commercial,5,252.071825
2020-01-01,BOSTON,02163,Fossil Fuel,Passenger,62,1514.196860
2020-01-01,BOSTON,02196,Fossil Fuel,Passenger,8,195.380240
2020-01-01,BOSTON,02199,Fossil Fuel,Passenger,403,9657.610688
2020-01-01,BOSTON,02199,Fossil Fuel,Commercial,317,10622.904471
2020-01-01,BOSTON,02199,Hybrid,Passenger,12,321.889392
2020-01-01,BOSTON,02201,Fossil Fuel,Municipal,5,85.418487
2020-01-01,BOSTON,02203,Fossil Fuel,State,1,21.787249
2020-01-01,BOSTON,02203,Fossil Fuel,Municipal,3,48.420648
2020-01-01,BOSTON,02205,Fossil Fuel,Passenger,25,616.471432
2020-01-01,BOSTON,02205,Fossil Fuel,Commercial,6,214.941649
2020-01-01,BOSTON,02210,Fossil Fuel,Passenger,2092,50628.815303
2020-01-01,BOSTON,02210,Fossil Fuel,Commercial,286,11016.991641
2020-01-01,BOSTON,02210,Hybrid,Passenger,56,1502.150496
2020-01-01,BOSTON,02210,Zero-Emission,Passenger,70,882.908326
2020-01-01,BOSTON,02215,Fossil Fuel,Commercial,194,6193.190914
2020-01-01,BOSTON,02215,Fossil Fuel,Passenger,3070,74648.867662
2020-01-01,BOSTON,02215,Hybrid,Commercial,46,2319.060790
2020-01-01,BOSTON,02215,Hybrid,Passenger,109,2923.828644
2020-01-01,BOSTON,02215,Zero-Emission,Passenger,31,743.135933
2020-01-01,BOSTON,02218,Fossil Fuel,Commercial,89,3040.897621
2020-01-01,BOSTON,02218,Hybrid,Commercial,238,11998.618870
2020-01-01,BOSTON,02222,Fossil Fuel,Passenger,12,298.978542
2020-01-01,BOSTON,02445,Fossil Fuel,Passenger,5,122.112650
2020-01-01,BOSTON,02446,Fossil Fuel,Passenger,6,146.535180
2020-01-01,BOSTON,02467,Fossil Fuel,Commercial,16,562.888286
2020-01-01,BOSTON,02467,Fossil Fuel,Passenger,416,10176.435920
2020-01-01,BOSTON,02467,Hybrid,Commercial,5,252.071825
2020-01-01,BOSTON,02467,Hybrid,Passenger,18,482.834088
2020-01-01,BOSTON,30339,Fossil Fuel,Commercial,7,369.624786
2020-01-01,BOSTON,60601,Fossil Fuel,Commercial,10,341.673890
2020-01-01,BOSTON,94103,Fossil Fuel,Passenger,19,464.028070
2020-01-01,BOURNE,NULL,Fossil Fuel,Passenger,229,5465.016465
2020-01-01,BOURNE,NULL,Fossil Fuel,State,10,172.829001
2020-01-01,BOURNE,NULL,Fossil Fuel,Commercial,383,11157.547527
2020-01-01,BOURNE,NULL,Fossil Fuel,Municipal,26,495.031198
2020-01-01,BOURNE,NULL,Hybrid,Commercial,3,122.534586
2020-01-01,BOURNE,NULL,Hybrid,Passenger,11,287.486947
2020-01-01,BOURNE,NULL,Zero-Emission,Passenger,6,144.314970
2020-01-01,BOURNE,02532,Fossil Fuel,Municipal,159,2950.602223
2020-01-01,BOURNE,02532,Fossil Fuel,Passenger,8389,196390.238578
2020-01-01,BOURNE,02532,Fossil Fuel,State,41,1002.046474
2020-01-01,BOURNE,02532,Fossil Fuel,Commercial,438,13250.087708
2020-01-01,BOURNE,02532,Hybrid,State,8,159.468568
2020-01-01,BOURNE,02532,Hybrid,Passenger,162,4233.898674
2020-01-01,BOURNE,02532,Zero-Emission,Municipal,1,5.545944
2020-01-01,BOURNE,02532,Zero-Emission,State,1,4.343000
2020-01-01,BOURNE,02532,Zero-Emission,Passenger,24,529.132154
2020-01-01,BOURNE,02534,Fossil Fuel,Passenger,809,19026.799738
